,sBondCount,dBondCount,tBondCount,Energy
3090,6,2,0,-37.95120000000021
3091,17,4,0,-94.7235499999988
3092,24,3,0,-165.25046999999995
3093,9,0,0,-136.22716999999966
3094,29,1,0,-205.80362999999988
3095,41,3,2,-301.12821000000895
3096,16,1,0,-141.60397000000194
3097,14,1,0,-103.62302999999906
3098,41,4,1,-220.67763999999897
3099,20,1,0,-186.1234
3100,11,0,0,-113.17242999999917
3101,11,0,0,-112.50092999999924
3102,11,0,0,-112.55507999999963
3103,36,2,0,-173.52582999999774
3104,13,1,0,-106.29382999999892
3105,34,3,0,-266.8156400000089
3106,15,1,0,-145.00056999999924
3107,20,1,0,-135.92583999999852
3108,12,0,0,-160.97128000000018
3109,26,4,0,-217.85181000000648
3110,11,0,0,-113.11936999999901
3111,11,0,0,-113.18026999999891
3112,11,0,0,-112.43496999999935
3113,11,0,0,-112.35260999999944
3114,11,0,0,-112.45206999999935
3115,11,0,0,-111.7018599999997
3116,11,0,0,-111.69768999999997
3117,11,0,0,-111.7163999999998
3118,11,0,0,-111.74560000000021
3119,11,0,0,-110.98309000000015
3120,11,0,0,-110.92979000000014
3121,11,0,0,-110.90032999999994
3122,11,0,0,-110.32392000000029
3123,11,0,0,-110.08280000000013
3124,11,0,0,-111.16849999999977
3125,7,1,0,-69.99242000000004
3126,8,4,0,-55.35726999999997
3127,33,1,0,-184.18169999999827
3128,10,0,1,-118.05659999999945
3129,22,1,1,-150.83655999999928
3130,30,0,0,-194.72369999999862
3131,47,3,0,-266.14711000001165
3132,29,1,0,-221.39569999999958
3133,16,2,0,-90.42870999999901
3134,16,2,0,-154.12964000000375
3135,10,6,0,-74.55647000000044
3136,21,2,0,-109.81485999999904
3137,20,2,0,-138.30142999999907
3138,20,3,0,-143.0319399999994
3139,20,4,0,-148.79188999999997
3140,15,1,0,-108.59252999999852
3141,21,1,0,-200.63376000000017
3142,27,1,0,-225.62055000000328
3143,20,0,0,-188.97263000000007
3144,11,0,0,-112.37824
3145,23,2,0,-121.43031999999857
3146,35,3,0,-183.7100399999981
3147,20,1,0,-97.40991999999844
3148,29,1,0,-195.2491799999998
3149,32,3,0,-235.9621600000064
3150,29,3,0,-223.1061800000052
3151,28,0,0,-121.69893999999796
3152,7,1,0,-108.95643999999969
3153,31,2,0,-188.23822999999948
3154,26,1,0,-158.36370999999824
3155,32,3,0,-203.27909999999974
3156,38,2,0,-215.53851999999958
3157,29,1,0,-205.76347
3158,35,1,0,-233.09485000000683
3159,24,4,0,-203.63289000000717
3160,34,2,0,-197.7308800000037
3161,31,1,0,-142.77153999999746
3162,66,4,0,-312.31477000001536
3163,27,0,0,-181.93559999999889
3164,47,1,0,-280.0784799999983
3165,40,0,0,-274.9001099999992
3166,26,3,0,-177.33223999999882
3167,28,3,0,-212.7884999999997
3168,32,3,0,-202.90071999999873
3169,33,3,0,-204.53673999999862
3170,37,1,0,-205.91082000000188
3171,32,1,0,-183.7023299999973
3172,35,1,0,-196.34418999999752
3173,38,1,0,-209.047459999998
3174,41,1,0,-221.59826999999729
3175,44,1,0,-234.28543999999783
3176,24,1,0,-145.82526999999843
3177,28,3,0,-219.8642100000079
3178,26,1,0,-211.91581000000224
3179,13,3,0,-118.22990999999912
3180,28,0,0,-187.5958899999992
3181,22,1,0,-210.7582399999997
3182,37,1,0,-232.9332099999988
3183,21,0,0,-91.09286999999836
3184,39,2,0,-251.39891000000625
3185,32,2,0,-252.54679000000942
3186,31,4,0,-240.1783100000075
3187,17,2,0,-164.45728000000238
3188,42,3,0,-243.4104900000057
3189,22,1,0,-214.48397000000386
3190,6,2,0,-37.359540000000145
3191,27,1,0,-189.8345799999984
3192,27,1,0,-189.76143999999888
3193,27,1,0,-189.18433999999843
3194,32,2,0,-186.3159499999997
3195,10,2,0,-125.89838999999891
3196,24,3,0,-165.26004000000015
3197,17,0,0,-139.78090999999904
3198,24,1,0,-181.78537999999926
3199,33,1,0,-142.36703999999736
3200,18,1,0,-85.6255699999988
3201,17,1,0,-115.58014999999888
3202,22,0,0,-194.5441499999997
3203,32,2,0,-217.15033
3204,34,1,0,-188.8047799999981
3205,28,4,0,-230.7071100000039
3206,22,1,0,-202.11158999999998
3207,34,1,0,-190.25541999999768
3208,25,2,0,-237.17475000000198
3209,33,1,0,-188.60067999999862
3210,36,1,0,-237.34055000000717
3211,37,2,0,-209.88727999999853
3212,44,4,0,-256.79474000000937
3213,29,1,0,-159.99525999999832
3214,30,1,0,-208.49164000000385
3215,42,0,0,-212.24558999999817
3216,25,1,0,-152.3508400000046
3217,6,2,0,-39.27674999999999
3218,6,2,0,-39.32433999999989
3219,29,1,0,-134.62710999999808
3220,13,2,0,-75.08471999999983
3221,25,1,0,-191.62949999999816
3222,7,2,0,-104.58036999999922
3223,28,0,0,-187.5267299999992
3224,21,1,0,-98.7781899999982
3225,7,1,0,-105.67557999999916
3226,10,1,1,-99.09862999999928
3227,25,4,0,-126.48180999999931
3228,14,1,0,-107.07499999999844
3229,13,3,0,-118.62414999999963
3230,22,2,1,-129.22233999999892
3231,23,4,0,-137.72657999999865
3232,29,1,0,-135.37102999999797
3233,12,1,0,-124.61850999999932
3234,26,1,1,-135.730529999998
3235,17,0,0,-144.08031999999866
3236,30,1,0,-137.669289999998
3237,18,1,0,-121.90911999999844
3238,20,3,0,-145.29401999999982
3239,22,2,0,-187.43569999999957
3240,25,4,0,-144.71679999999878
3241,16,2,0,-86.16202999999928
3242,38,0,0,-162.43932999999745
3243,27,1,0,-124.46404999999822
3244,13,3,0,-143.16792999999916
3245,15,3,0,-148.58241000000092
3246,24,0,0,-217.07652999999848
3247,12,1,0,-58.490479999999025
3248,32,4,0,-241.16860000000725
3249,22,4,0,-188.67594000000054
3250,29,0,0,-189.2842899999992
3251,29,0,0,-189.03362999999905
3252,33,3,0,-242.37754000000683
3253,36,1,0,-158.32355999999754
3254,21,1,0,-99.52749999999857
3255,36,1,0,-200.03814999999847
3256,37,1,0,-233.78976999999938
3257,28,1,0,-190.26887999999963
3258,26,2,0,-200.0541700000058
3259,53,1,0,-236.77361999999675
3260,20,3,0,-137.0312299999996
3261,25,4,0,-140.84843999999885
3262,31,4,0,-243.9985400000077
3263,33,2,0,-195.4025700000056
3264,8,0,0,-68.02571999999964
3265,11,0,0,-80.84689999999954
3266,17,1,0,-80.70888999999944
3267,22,2,0,-112.29536999999846
3268,10,1,0,-131.91995999999926
3269,21,1,0,-133.08218999999872
3270,34,1,0,-190.6776099999984
3271,32,2,0,-152.13653999999815
3272,15,2,0,-173.27664000000095
3273,13,1,0,-144.83284999999933
3274,24,5,0,-170.81984999999986
3275,17,2,0,-125.35412999999926
3276,17,2,0,-125.18094999999948
3277,15,1,0,-73.53386999999884
3278,10,0,0,-110.33258999999909
3279,10,1,0,-119.20973999999931
3280,34,1,0,-217.74481999999898
3281,23,2,0,-121.98723999999856
3282,33,2,0,-158.66031999999814
3283,16,0,0,-135.55075999999826
3284,18,1,0,-149.90359999999873
3285,28,1,0,-165.44790999999805
3286,27,1,0,-225.63398000000325
3287,29,4,0,-227.72853000000492
3288,20,1,0,-160.93064999999888
3289,49,1,0,-218.01908999999802
3290,45,3,1,-302.61559000000403
3291,29,4,0,-233.13201000000754
3292,12,1,0,-59.30335999999943
3293,26,2,0,-240.2658100000026
3294,13,3,0,-118.63963999999987
3295,55,1,0,-247.3154399999963
3296,36,3,0,-238.7469299999993
3297,7,1,0,-106.34993999999935
3298,8,0,0,-105.24398999999949
3299,7,1,0,-106.17947999999932
3300,25,3,0,-136.41737999999805
3301,17,0,0,-72.5210699999991
3302,18,1,0,-119.86268999999857
3303,17,0,0,-144.0799699999984
3304,19,1,0,-154.1616299999996
3305,33,4,1,-221.43786000000821
3306,27,2,0,-203.7392
3307,29,3,0,-190.28259999999864
3308,12,1,0,-116.33778999999912
3309,34,3,0,-244.56234000000583
3310,42,0,0,-280.7772700000087
3311,24,1,1,-193.43018000000302
3312,43,0,0,-259.3624799999984
3313,23,2,0,-153.88180999999898
3314,8,1,0,-73.79014999999958
3315,17,2,0,-127.80919999999878
3316,23,2,0,-153.34589999999892
3317,26,2,0,-166.12010999999848
3318,20,3,0,-152.2505599999995
3319,20,2,0,-140.23463999999922
3320,32,2,0,-190.97086999999829
3321,38,2,0,-216.32044999999744
3322,26,4,0,-179.53119999999905
3323,22,3,0,-158.95072999999957
3324,28,2,0,-173.2525699999992
3325,26,2,0,-165.4469599999993
3326,15,2,0,-85.50103999999897
3327,33,0,0,-207.90641999999843
3328,17,2,0,-119.22961999999916
3329,20,2,0,-131.88960999999927
3330,26,2,0,-157.19414999999844
3331,25,2,0,-128.951489999999
3332,30,0,0,-169.33902999999736
3333,22,3,0,-198.79130000000526
3334,17,2,0,-160.39463999999953
3335,54,1,0,-238.97721999999612
3336,18,0,1,-162.48431999999818
3337,36,2,0,-273.1115100000088
3338,41,2,0,-293.56239000001005
3339,37,0,0,-262.4156700000094
3340,36,2,0,-206.0873899999997
3341,29,2,0,-212.7580299999995
3342,41,2,0,-264.6257699999992
3343,19,2,0,-133.8469199999995
3344,20,1,0,-186.85037999999986
3345,33,3,0,-207.5845799999984
3346,25,0,1,-220.15513999999985
3347,17,1,0,-80.80372999999895
3348,22,2,0,-147.2109999999993
3349,31,2,0,-185.85901999999896
3350,29,2,0,-178.61555999999882
3351,27,3,0,-179.26881000000003
3352,30,3,0,-191.53803999999943
3353,23,2,0,-153.02823999999873
3354,26,2,0,-165.82266999999862
3355,21,3,0,-153.74458999999982
3356,23,2,0,-153.3189699999989
3357,26,2,0,-166.02017999999862
3358,32,2,0,-191.2923999999984
3359,23,3,0,-164.85453999999936
3360,23,0,0,-162.59715999999938
3361,28,2,0,-217.07003000000168
3362,21,0,0,-91.41566999999986
3363,28,2,0,-177.00736999999845
3364,28,3,0,-203.209400000007
3365,21,2,0,-114.1018299999996
3366,36,2,0,-210.44627000000582
3367,57,0,0,-243.3113299999968
3368,15,1,0,-109.91056999999908
3369,15,1,0,-109.94607999999926
3370,28,2,0,-169.08217000000425
3371,17,3,0,-154.18221999999926
3372,14,3,0,-141.98275000000058
3373,17,3,0,-155.42662000000018
3374,16,3,0,-149.32464999999908
3375,29,1,0,-239.92979000000287
3376,36,1,0,-228.63228999999862
3377,30,0,0,-229.68370000000772
3378,36,1,0,-263.63785000000917
3379,18,1,1,-163.6580100000019
3380,28,3,0,-249.04589000000664
3381,25,2,0,-163.4123499999987
3382,30,0,0,-228.8777699999992
3383,23,0,0,-137.1766799999982
3384,22,0,0,-167.92896999999812
3385,25,1,0,-143.3368699999996
3386,33,1,1,-233.62099000000853
3387,23,3,0,-220.1029300000073
3388,18,3,0,-109.11696999999913
3389,29,5,0,-234.02350000000752
3390,19,3,0,-148.83582999999908
3391,18,1,0,-86.27171999999882
3392,23,2,0,-153.0299799999998
3393,13,0,0,-153.50834000000032
3394,35,0,0,-215.70853999999784
3395,38,0,0,-228.2488699999981
3396,33,3,0,-228.72593999999933
3397,16,2,0,-122.31744999999908
3398,22,2,1,-129.3171399999983
3399,31,3,0,-232.47543000000772
3400,28,2,0,-202.4916100000055
3401,17,2,0,-159.9663199999995
3402,29,0,0,-190.0509499999989
3403,28,1,0,-195.9225700000061
3404,21,1,0,-165.61015000000134
3405,14,0,1,-138.75899000000072
3406,29,2,0,-248.84296000000717
3407,28,2,1,-258.9901200000077
3408,24,2,0,-191.96408999999957
3409,9,1,0,-103.48558999999977
3410,18,1,1,-137.2625799999987
3411,34,3,0,-207.15742000000046
3412,23,2,0,-144.46177999999873
3413,19,2,0,-128.58119999999917
3414,22,2,0,-141.25056999999882
3415,25,2,0,-153.90231999999833
3416,34,4,0,-259.6289300000072
3417,32,2,0,-231.0014600000077
3418,13,1,0,-193.76718000000164
3419,34,4,0,-253.03266000000718
3420,20,2,0,-143.07046999999918
3421,23,2,0,-206.6900200000064
3422,24,3,0,-184.01305000000502
3423,30,5,0,-259.802610000007
3424,26,1,0,-188.9547500000053
3425,29,2,0,-211.73251999999957
3426,32,4,0,-242.5119700000077
3427,23,3,0,-149.92969999999968
3428,26,3,0,-162.5676900000003
3429,29,3,0,-175.34528999999972
3430,20,3,0,-136.37828999999965
3431,26,3,0,-161.87896999999975
3432,29,3,0,-174.63577999999916
3433,20,3,0,-135.65508999999977
3434,21,4,0,-150.48325000000025
3435,27,4,0,-176.25549000000046
3436,30,2,0,-245.90089000000626
3437,24,3,0,-221.04005000000598
3438,30,1,0,-211.05746999999974
3439,38,1,0,-241.4987000000092
3440,33,2,0,-224.02478999999906
3441,30,4,0,-189.11767999999984
3442,36,4,0,-215.13065000000282
3443,39,4,0,-227.6719900000071
3444,23,3,0,-148.45479999999995
3445,26,3,0,-161.6953499999995
3446,29,3,0,-174.4007899999997
3447,23,3,0,-149.40827999999962
3448,32,3,0,-188.1544199999989
3449,29,3,0,-175.7519299999994
3450,23,3,0,-150.04651999999942
3451,26,3,0,-163.07089999999968
3452,29,3,0,-175.7771899999994
3453,38,1,1,-288.5204300000087
3454,42,2,0,-269.55183999999963
3455,26,1,0,-186.10621000000538
3456,18,3,0,-132.08491999999887
3457,13,0,0,-55.60391000000004
3458,19,0,0,-80.92937000000006
3459,19,0,0,-80.87378999999999
3460,19,0,0,-80.88117
3461,18,0,0,-75.87450000000003
3462,13,0,0,-55.53948000000002
3463,16,0,0,-68.20866000000001
3464,19,0,0,-80.87722000000008
3465,18,0,0,-75.76766999999995
3466,25,0,0,-106.21016999999917
3467,37,0,0,-156.67200999999727
3468,22,0,0,-93.51629999999987
3469,15,0,0,-63.155140000000074
3470,24,0,0,-100.88208999999935
3471,16,0,0,-68.33257000000003
3472,12,0,0,-182.17581999999905
3473,14,0,0,-202.22595999999885
3474,20,0,0,-199.85212999999885
3475,12,0,0,-166.63197999999875
3476,18,0,0,-191.8859599999987
3477,13,0,0,-116.09705999999916
3478,10,0,0,-131.2410599999987
3479,13,0,0,-123.57307999999851
3480,9,0,0,-121.78786999999876
3481,12,0,0,-166.42446999999856
3482,10,0,0,-131.024529999999
3483,10,0,0,-146.73082999999906
3484,8,0,0,-114.63785999999891
3485,12,0,0,-197.85725999999931
3486,12,0,0,-182.103329999999
3487,12,0,0,-146.02607999999873
3488,10,1,0,-110.1261299999992
3489,14,0,0,-202.17497999999927
3490,12,0,0,-166.7508799999987
3491,12,0,0,-166.7251199999987
3492,14,0,0,-202.22269999999926
3493,15,0,0,-159.0122999999985
3494,15,0,0,-159.08407999999832
3495,11,1,0,-144.51163999999926
3496,14,1,0,-137.29693999999927
3497,13,0,0,-143.8897699999984
3498,13,0,0,-143.7595599999986
3499,16,0,0,-156.46515999999838
3500,13,0,0,-144.04811999999833
3501,16,0,0,-136.4082599999988
3502,13,0,0,-144.0999699999984
3503,16,0,0,-156.52726999999868
3504,6,0,0,-60.19733999999993
3505,12,0,0,-85.87939000000007
3506,15,0,0,-98.73047999999879
3507,18,0,0,-110.99388999999859
3508,15,0,0,-98.36131999999859
3509,12,1,0,-92.73608999999874
3510,18,0,0,-111.21168999999873
3511,12,0,0,-85.70159000000012
3512,9,1,0,-79.94889
3513,14,0,0,-128.4582799999987
3514,17,0,0,-141.16690999999858
3515,15,0,0,-98.37174999999868
3516,18,0,0,-111.01245999999857
3517,18,0,0,-111.19370999999865
3518,12,0,0,-85.91084000000002
3519,12,0,0,-85.92345999999998
3520,15,0,0,-98.78713999999876
3521,9,0,0,-73.06027999999992
3522,18,0,0,-111.14663999999857
3523,18,0,0,-111.01716999999849
3524,18,0,0,-111.20192999999857
3525,15,0,0,-98.67051999999852
3526,7,0,1,-74.13421000000005
3527,21,0,0,-123.6842499999982
3528,18,0,0,-111.05774999999856
3529,15,0,0,-98.50084999999856
3530,17,0,0,-141.51720999999858
3531,15,0,0,-98.5516199999986
3532,21,0,0,-124.18357999999807
3533,24,0,0,-136.32547999999815
3534,30,0,0,-161.60191999999756
3535,7,1,0,-69.72557000000006
3536,10,0,0,-75.75885999999969
3537,6,0,0,-58.13209999999981
3538,7,1,0,-73.11090999999966
3539,7,1,0,-72.37296999999991
3540,7,1,0,-71.58603999999968
3541,9,0,0,-72.45562999999902
3542,6,0,0,-58.87689999999975
3543,7,1,0,-72.42797999999993
3544,7,1,0,-73.22686999999974
3545,6,0,0,-57.39940999999954
3546,9,0,0,-71.68526999999926
3547,6,0,0,-58.17222999999946
3548,9,0,0,-72.45791999999916
3549,6,0,0,-58.94293999999967
3550,6,0,0,-57.39445999999953
3551,6,0,0,-58.16822999999931
3552,6,0,0,-58.23671999999989
3553,6,0,0,-58.820139999999924
3554,6,0,0,-59.59592999999995
3555,7,1,0,-70.74188000000005
3556,6,0,0,-58.185399999999845
3557,7,1,0,-73.19105999999965
3558,9,0,0,-72.91045999999938
3559,6,0,0,-61.39946999999961
3560,6,0,0,-60.81307999999946
3561,6,0,0,-61.37436999999977
3562,6,0,0,-58.938689999999724
3563,6,0,0,-57.370439999999455
3564,9,0,0,-71.69088999999941
3565,6,0,0,-58.26727999999992
3566,6,0,0,-56.56494999999995
3567,6,0,0,-60.16658999999936
3568,6,0,0,-57.36103999999978
3569,6,0,0,-57.40709999999989
3570,7,1,0,-70.7167599999998
3571,6,0,0,-59.38966999999957
3572,7,1,0,-71.54676000000019
3573,7,1,0,-71.62633000000005
3574,12,0,0,-53.13656000000003
3575,30,0,0,-129.01243999999772
3576,27,0,0,-116.70697999999766
3577,21,0,0,-91.5466100000001
3578,27,0,0,-116.64477999999758
3579,21,0,0,-91.03502000000003
3580,15,2,0,-79.84769999999992
3581,21,0,0,-91.29329000000007
3582,8,0,0,-71.23136
3583,20,0,0,-121.4358699999982
3584,8,0,0,-70.6235999999992
3585,11,0,0,-84.01701999999955
3586,11,0,0,-83.63545999999951
3587,8,0,0,-70.6274399999993
3588,11,0,0,-84.05612999999948
3589,8,0,0,-70.65929999999912
3590,11,0,0,-84.10521999999969
3591,14,0,0,-96.01820999999859
3592,13,0,0,-126.5468899999985
3593,11,1,0,-90.66553999999904
3594,8,0,0,-69.96810999999911
3595,8,0,0,-70.0354399999992
3596,7,0,0,-64.24769999999944
3597,7,0,0,-61.883129999999724
3598,19,0,0,-116.65093999999814
3599,13,0,0,-91.1062399999987
3600,11,0,0,-83.22745999999894
3601,12,0,0,-121.2015699999988
3602,15,0,0,-100.66629999999849
3603,12,0,0,-121.26413999999865
3604,10,0,0,-78.48598999999946
3605,7,0,0,-65.01081999999928
3606,13,0,0,-91.34225999999876
3607,13,0,0,-91.35044999999876
3608,7,0,0,-63.57784999999968
3609,19,0,0,-116.44803999999814
3610,13,0,0,-91.32115999999884
3611,7,0,0,-64.27933999999937
3612,10,0,0,-78.50916999999912
3613,7,0,0,-65.04471999999942
3614,10,0,0,-78.40659999999934
3615,7,0,0,-65.06013999999936
3616,13,0,0,-91.42857999999865
3617,7,0,0,-65.53569999999968
3618,7,0,0,-64.33181999999942
3619,13,0,0,-91.15402999999878
3620,11,0,0,-83.27664999999888
3621,16,0,0,-104.1258399999988
3622,7,0,0,-64.23949999999945
3623,13,0,0,-91.29001999999878
3624,7,0,0,-64.35387999999944
3625,7,0,0,-64.27864999999953
3626,7,0,0,-64.40038999999956
3627,7,0,0,-62.76014999999961
3628,16,0,0,-104.11437999999883
3629,48,1,0,-213.64459999999644
3630,17,1,0,-152.24542999999903
3631,47,4,0,-231.49060000000281
3632,6,1,0,-35.42551999999978
3633,12,1,0,-61.73834999999917
3634,9,2,0,-56.034259999999456
3635,12,1,0,-60.13674999999944
3636,13,1,0,-127.23296999999866
3637,12,1,0,-117.70838999999887
3638,18,1,0,-87.0385699999988
3639,12,1,0,-96.9376999999988
3640,15,1,0,-108.6314999999995
3641,20,1,0,-94.74309999999856
3642,24,1,0,-112.30975999999828
3643,11,1,0,-91.79318999999892
3644,15,1,0,-74.4051999999988
3645,12,3,0,-75.92346999999927
3646,20,2,0,-105.780569999999
3647,27,1,0,-124.94116999999822
3648,33,1,0,-150.30793999999742
3649,30,2,0,-144.62567999999737
3650,16,1,0,-147.11899999999832
3651,12,1,0,-96.4384199999988
3652,12,1,0,-95.80353999999895
3653,24,1,0,-112.35345999999822
3654,11,2,0,-98.84864999999901
3655,18,1,0,-87.07513999999878
3656,24,1,0,-112.29211999999822
3657,30,1,0,-137.68593999999806
3658,14,1,0,-104.50369999999864
3659,42,1,0,-188.29925999999702
3660,12,1,0,-95.11382999999931
3661,12,1,0,-95.74176999999872
3662,11,2,0,-98.84916999999882
3663,15,2,0,-116.55751999999892
3664,9,2,0,-56.140059999999494
3665,13,2,0,-110.1528899999994
3666,8,1,0,-77.65014999999948
3667,8,1,0,-77.61886999999933
3668,9,2,0,-92.63413999999966
3669,8,1,0,-79.03153999999927
3670,8,1,0,-78.39248999999927
3671,10,1,0,-114.4395099999988
3672,6,1,0,-61.93952999999965
3673,6,1,0,-63.218409999999494
3674,8,1,0,-76.69161999999959
3675,10,1,0,-114.51806999999916
3676,20,1,0,-129.8548099999989
3677,11,1,0,-91.88952999999924
3678,10,3,0,-106.11232999999993
3679,11,1,0,-91.92021999999906
3680,12,1,0,-96.79407999999945
3681,11,1,0,-91.89097999999922
3682,8,1,0,-78.31991999999924
3683,9,2,0,-92.64316999999936
3684,8,1,0,-79.57982999999946
3685,8,1,0,-79.58182999999941
3686,8,1,0,-79.64100999999937
3687,8,1,0,-78.35865999999919
3688,17,1,0,-117.22280999999865
3689,9,2,0,-92.4406699999995
3690,12,1,0,-96.63733999999909
3691,8,1,0,-77.5984399999993
3692,8,1,0,-77.61361999999941
3693,8,1,0,-77.03257999999937
3694,8,1,0,-77.05422999999928
3695,13,0,0,-90.96601999999872
3696,14,0,0,-60.75751000000002
3697,17,0,0,-73.37772999999993
3698,17,0,0,-73.53986000000009
3699,17,0,0,-73.66695000000004
3700,14,0,0,-60.810280000000155
3701,14,0,0,-60.840980000000066
3702,15,0,0,-133.6694499999985
3703,10,0,0,-78.06435999999941
3704,19,0,0,-81.15139999999907
3705,20,0,0,-86.12423999999874
3706,23,0,0,-98.69240999999852
3707,26,0,0,-111.34298999999784
3708,32,0,0,-136.74140999999736
3709,38,0,0,-161.89983999999689
3710,16,0,0,-103.59615999999892
3711,14,0,0,-95.8675899999987
3712,17,0,0,-73.48748
3713,26,0,0,-111.58488999999778
3714,17,0,0,-73.45871999999986
3715,29,0,0,-124.11798999999792
3716,20,0,0,-86.2431299999987
3717,23,0,0,-98.87109999999822
3718,17,0,0,-73.59384999999997
3719,13,0,0,-91.06476999999882
3720,23,0,0,-98.87628999999832
3721,23,0,0,-98.8577999999982
3722,22,0,0,-93.93855999999846
3723,17,0,0,-73.65262000000007
3724,20,0,0,-86.20401999999876
3725,20,0,0,-86.25301999999897
3726,17,0,0,-73.53466999999998
3727,10,0,0,-76.94802999999956
3728,4,0,0,-13.85904000000005
3729,18,0,0,-71.9448999999995
3730,4,0,0,-14.80648000000008
3731,7,0,0,-25.069429999999784
3732,7,0,0,-27.97055999999975
3733,4,0,0,-16.089789999999994
3734,4,0,0,-16.686360000000093
3735,4,0,0,-15.606910000000026
3736,4,0,0,-14.51583000000005
3737,7,0,0,-28.830470000000105
3738,4,0,0,-15.096580000000017
3739,7,0,0,-29.53467999999998
3740,7,0,0,-28.29973000000007
3741,4,0,0,-15.746390000000133
3742,4,0,0,-13.439440000000104
3743,10,0,0,-42.40933000000018
3744,7,0,0,-28.77952000000005
3745,7,0,0,-31.470019999999753
3746,4,0,0,-16.347040000000106
3747,4,0,0,-17.911769999999702
3748,4,0,0,-19.47359999999981
3749,4,0,0,-15.57573000000002
